"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3420942_NPK_EG_25_160_S164_L001_R1_001_trim",0.39075,0.398319,0.378325,0.442518,0.374407,0.452248,0.402681,0.0102581,0.405606857142857,0.0252907460003494
"3420943_NPK_EG_25_161_S165_L001_R1_001_trim",0.425224,0.405141,0.390526,0.448389,0.392085,0.466999,0.424473,0.210599,0.421833857142857,0.499246318032455
"3420944_NPK_EG_25_162_S166_L001_R1_001_trim",0.340435,0.317416,0.307011,0.348628,0.326808,0.374709,0.336893,0.162375,0.335985714285714,0.483279476168204
"3420945_NPK_EG_25_163_S167_L001_R1_001_trim",0.419271,0.414949,0.433709,0.452422,0.424468,0.459994,0.412136,0.0120303,0.430992714285714,0.0279130008495338
"3420946_NPK_EG_25_164_S168_L001_R1_001_trim",0.497999,0.514945,0.516365,0.538262,0.505306,0.584591,0.53344,0.0158123,0.527272571428571,0.0299888536912868
"3420947_NPK_EG_25_165_S169_L001_R1_001_trim",0.198807,0.205256,0.178009,0.210962,0.198196,0.233989,0.208072,0.00584849,0.204755857142857,0.0285632366351285
"3420948_NPK_EG_25_166_S170_L001_R1_001_trim",0.372011,0.393137,0.341349,0.404549,0.359984,0.420433,0.382313,0.00860223,0.381968,0.0225208132618439
"3420949_NPK_EG_25_167_S171_L001_R1_001_trim",0.258898,0.232116,0.22529,0.269537,0.263086,0.277247,0.244864,0.00674344,0.253005428571429,0.0266533411479596
"3420950_NPK_EG_25_168_S172_L001_R1_001_trim",0.482493,0.511573,0.491754,0.542254,0.500702,0.551574,0.541894,0.0120806,0.517463428571429,0.0233458044239979
"3420951_NPK_EG_25_169_S173_L001_R1_001_trim",0.417732,0.448962,0.414735,0.464144,0.431787,0.482977,0.449748,0.012871,0.444297857142857,0.02896930469746
"3420952_NPK_EG_25_170_S174_L001_R1_001_trim",0.569579,0.572866,0.51874,0.629276,0.590969,0.644946,0.57192,0.0133277,0.585470857142857,0.0227640707259798
"3420953_NPK_EG_25_171_S175_L001_R1_001_trim",0.474422,0.46748,0.480219,0.520335,0.473471,0.533599,0.505171,0.0123703,0.493528142857143,0.0250650346470327
"3420954_NPK_EG_25_172_S176_L001_R1_001_trim",0.531058,0.557812,0.49011,0.592633,0.536753,0.59954,0.586993,0.0123073,0.556414142857143,0.0221189561013007
"3420955_NPK_EG_25_173_S177_L001_R1_001_trim",0.248644,0.237655,0.221585,0.262584,0.229271,0.265037,0.23078,0.00808388,0.242222285714286,0.0333738077657122
"3420956_NPK_EG_25_174_S178_L001_R1_001_trim",0.320239,0.351705,0.309323,0.360772,0.355514,0.381179,0.326241,0.00828312,0.343567571428571,0.0241091438448581
"3420957_NPK_EG_25_175_S179_L001_R1_001_trim",0.280712,0.267502,0.262393,0.31259,0.247691,0.309725,0.277288,0.0077941,0.279700142857143,0.027865913547212
"3420958_NPK_EG_25_176_S180_L001_R1_001_trim",0.407673,0.430953,0.396593,0.459132,0.412981,0.50458,0.454043,0.0126226,0.437993571428571,0.0288191444427593
"3420959_NPK_EG_25_177_S181_L001_R1_001_trim",0.244559,0.248012,0.234376,0.268813,0.250914,0.286742,0.253432,0.00669665,0.255264,0.0262342124232167
"3420960_NPK_EG_25_178_S182_L001_R1_001_trim",0.297396,0.274429,0.279913,0.332957,0.301062,0.332505,0.295969,0.00850727,0.302033,0.0281666903947582
"3420961_NPK_EG_25_179_S183_L001_R1_001_trim",0.287452,0.28647,0.258617,0.319846,0.293253,0.334115,0.295511,0.00872327,0.296466285714286,0.0294241551918214
"3420962_NPK_EG_25_180_S184_L001_R1_001_trim",0.419456,0.424122,0.433636,0.467016,0.432441,0.479633,0.432867,0.0110695,0.441310142857143,0.0250832666757522
"3420963_NPK_EG_25_181_S185_L001_R1_001_trim",0.377595,0.420695,0.381518,0.431792,0.422661,0.468741,0.405016,0.0116523,0.415431142857143,0.0280486915830645
"3420964_NPK_EG_25_182_S186_L001_R1_001_trim",0.37272,0.415897,0.367302,0.424536,0.391309,0.42854,0.404546,0.0129923,0.400692857142857,0.0324245859849903
"3420965_NPK_EG_25_183_S187_L001_R1_001_trim",0.458752,0.491558,0.478686,0.534467,0.474066,0.539709,0.503552,0.011967,0.497255714285714,0.0240660884454391
"3420966_NPK_EG_25_184_S188_L001_R1_001_trim",0.379848,0.388459,0.35582,0.41689,0.374355,0.438823,0.37928,0.0121692,0.390496428571429,0.0311634092135469
"3420967_NPK_EG_25_185_S189_L001_R1_001_trim",0.326141,0.350145,0.32662,0.388818,0.347191,0.391923,0.330169,0.00795657,0.351572428571429,0.0226313821943619
"3420968_NPK_EG_25_186_S190_L001_R1_001_trim",0.49735,0.499573,0.505869,0.562953,0.484462,0.572928,0.497203,0.0130877,0.517191142857143,0.0253053444181179
"3420971_NPK_EG_25_187_S193_L001_R1_001_trim",0.338332,0.335816,0.318038,0.374763,0.343812,0.381338,0.329032,0.012048,0.345875857142857,0.0348333072435981
"3420972_NPK_EG_25_188_S194_L001_R1_001_trim",0.336003,0.336875,0.321824,0.380414,0.350112,0.391614,0.34224,0.0093154,0.351297428571429,0.0265171311896065
"3420973_NPK_EG_25_189_S195_L001_R1_001_trim",0.314474,0.306507,0.294164,0.34526,0.300963,0.323077,0.305845,0.00674856,0.312898571428571,0.0215678837048975
"3420974_NPK_EG_25_190_S196_L001_R1_001_trim",0.359622,0.363387,0.330104,0.401197,0.364113,0.421221,0.366325,0.0102304,0.372281285714286,0.0274802961969233
"3420975_NPK_EG_25_191_S197_L001_R1_001_trim",0.348141,0.357563,0.355743,0.389723,0.355449,0.396343,0.34939,0.0100411,0.364621714285714,0.0275384037938341
"3420976_NPK_EG_25_192_S198_L001_R1_001_trim",0.369088,0.382244,0.358897,0.42816,0.361761,0.459536,0.392792,0.011008,0.393211142857143,0.0279951374724884
"3420977_NPK_EG_25_193_S199_L001_R1_001_trim",0.483912,0.490934,0.497603,0.537402,0.502457,0.578008,0.546297,0.0132455,0.519516142857143,0.0254958391228322
"3420978_NPK_EG_25_194_S200_L001_R1_001_trim",0.430716,0.435726,0.427421,0.479664,0.43948,0.498362,0.451857,0.0118625,0.451889428571429,0.0262508907046161
"3420979_NPK_EG_25_195_S201_L001_R1_001_trim",0.301111,0.30144,0.305307,0.34311,0.292932,0.332602,0.3139,0.00859851,0.312914571428571,0.0274787778681721
"3420980_NPK_EG_25_196_S202_L001_R1_001_trim",0.405961,0.383004,0.377077,0.420784,0.363737,0.43674,0.374826,0.0104026,0.394589857142857,0.0263630699362702
"3420981_NPK_EG_25_197_S203_L001_R1_001_trim",0.333351,0.335352,0.30857,0.362397,0.310919,0.358503,0.329906,0.0109696,0.334142571428571,0.0328291003241559
"3420982_NPK_EG_25_198_S204_L001_R1_001_trim",0.361236,0.364256,0.340023,0.404423,0.380156,0.410501,0.379071,0.00939849,0.377095142857143,0.0249233918230564
"3420983_NPK_EG_25_199_S205_L001_R1_001_trim",0.382477,0.401532,0.363379,0.442187,0.388007,0.447927,0.385029,0.0106198,0.401505428571429,0.0264499537099303
"3420984_NPK_EG_25_200_S206_L001_R1_001_trim",0.291446,0.281914,0.272635,0.323211,0.273425,0.326235,0.292462,0.00951185,0.294475428571429,0.0323009972212089
"3420985_NPK_EG_25_201_S207_L001_R1_001_trim",0.37835,0.381567,0.370678,0.406528,0.394495,0.41834,0.415519,0.0103477,0.395068142857143,0.026192190352695
"3420986_NPK_EG_25_202_S208_L001_R1_001_trim",0.265754,0.274189,0.266529,0.309782,0.262169,0.31719,0.276228,0.00969898,0.281691571428571,0.0344312041386704
"3420988_NPK_EG_25_203_S210_L001_R1_001_trim",0.238628,0.251291,0.233582,0.279881,0.248861,0.28264,0.250385,0.00711166,0.255038285714286,0.0278846761382605
"3420989_NPK_EG_25_204_S211_L001_R1_001_trim",0.274739,0.282418,0.249606,0.305793,0.27374,0.311895,0.278859,0.0077124,0.282435714285714,0.0273067448977011
"3420990_NPK_EG_25_205_S212_L001_R1_001_trim",0.371488,0.343662,0.337789,0.404176,0.37829,0.391776,0.384347,0.00987891,0.373075428571429,0.0264796586519463
"3420991_NPK_EG_25_206_S213_L001_R1_001_trim",0.384424,0.377761,0.339568,0.413423,0.372802,0.419305,0.360925,0.00923487,0.381172571428571,0.0242275302375227
"3420992_NPK_EG_25_207_S214_L001_R1_001_trim",0.359489,0.365473,0.345234,0.401779,0.356008,0.421991,0.367826,0.0114447,0.373971428571429,0.030603140041256
"3420993_NPK_EG_25_208_S215_L001_R1_001_trim",0.315433,0.320657,0.302118,0.357778,0.321418,0.368974,0.329893,0.00863505,0.330895857142857,0.0260959749528445
"3420994_NPK_EG_25_209_S216_L001_R1_001_trim",0.584732,0.60692,0.545929,0.635345,0.552665,0.638404,0.581454,0.0145671,0.592207,0.0245979868525701
"3420995_NPK_EG_25_210_S217_L001_R1_001_trim",0.299846,0.317053,0.304468,0.3501,0.3132,0.369154,0.315269,0.00877936,0.324155714285714,0.0270837736713837
"3420996_NPK_EG_25_211_S218_L001_R1_001_trim",0.386961,0.381503,0.368036,0.424463,0.381215,0.434491,0.383534,0.00984306,0.394314714285714,0.0249624466026593
"3420997_NPK_EG_25_212_S219_L001_R1_001_trim",0.41934,0.397006,0.426926,0.457968,0.388574,0.468963,0.406388,0.0121697,0.423595,0.0287295647965628
"3420998_NPK_EG_25_213_S220_L001_R1_001_trim",0.4102,0.411216,0.419328,0.479093,0.425163,0.515805,0.450186,0.0140562,0.444427285714286,0.0316276710540146
"3420999_NPK_EG_25_214_S221_L001_R1_001_trim",0.335896,0.33108,0.291819,0.373071,0.325463,0.380088,0.347138,0.0119267,0.340650714285714,0.035011522065962
"3421000_NPK_EG_25_215_S222_L001_R1_001_trim",0.330599,0.354151,0.316195,0.380221,0.350237,0.364379,0.333846,0.00927071,0.347089714285714,0.0267098378846474
"3421001_NPK_EG_25_216_S223_L001_R1_001_trim",0.564927,0.560832,0.530746,0.617024,0.552283,0.644987,0.622087,0.0132136,0.584698,0.0225990169283972
"3421002_NPK_EG_25_217_S224_L001_R1_001_trim",0.498051,0.528441,0.468168,0.539957,0.489557,0.545729,0.472921,0.0122672,0.506117714285714,0.0242378396443064
"3421003_NPK_EG_25_218_S225_L001_R1_001_trim",0.235944,0.257844,0.214482,0.260502,0.22679,0.270965,0.248381,0.00649392,0.244986857142857,0.0265072178799096
"3421004_NPK_EG_25_219_S226_L001_R1_001_trim",0.306301,0.282343,0.278012,0.324983,0.298785,0.329956,0.296989,0.00792514,0.302481285714286,0.0262004308176799
"3421005_NPK_EG_25_220_S227_L001_R1_001_trim",0.388135,0.405107,0.366451,0.435761,0.380519,0.471006,0.412031,0.0123592,0.40843,0.0302602649168768
"3421006_NPK_EG_25_221_S228_L001_R1_001_trim",0.35787,0.395987,0.366391,0.405255,0.397862,0.435903,0.381383,0.0113257,0.391521571428571,0.0289273971768022
"3421007_NPK_EG_25_222_S229_L001_R1_001_trim",0.375374,0.386175,0.351829,0.40495,0.385678,0.426679,0.37754,0.00920135,0.386889285714286,0.0237829020853142
"3421008_NPK_EG_25_223_S230_L001_R1_001_trim",0.40409,0.421537,0.410472,0.45549,0.405002,0.456083,0.425742,0.0117531,0.425488,0.0276226356559997
"3421009_NPK_EG_25_224_S231_L001_R1_001_trim",0.783698,0.85348,0.770494,0.912629,0.811043,0.957822,0.84318,0.0190339,0.847478,0.0224594620745317
"3421010_NPK_EG_25_225_S232_L001_R1_001_trim",0.707937,0.758815,0.715336,0.82874,0.704975,0.850265,0.724526,0.019131,0.755799142857143,0.0253122806248221
"3421011_NPK_EG_25_226_S233_L001_R1_001_trim",0.258604,0.266839,0.243862,0.292368,0.263355,0.299915,0.261101,0.00722664,0.269434857142857,0.0268214739422834
"3421012_NPK_EG_25_227_S234_L001_R1_001_trim",0.22087,0.226766,0.201971,0.240753,0.235273,0.256915,0.224122,0.00677137,0.229524285714286,0.0295017582951073
"3421013_NPK_EG_25_228_S235_L001_R1_001_trim",0.264888,0.255859,0.246652,0.287992,0.274604,0.303696,0.262582,0.008521,0.270896142857143,0.0314548590841087
"3421014_NPK_EG_25_229_S236_L001_R1_001_trim",0.395421,0.410792,0.382998,0.446091,0.395535,0.469482,0.405004,0.0103353,0.415046142857143,0.0249015686035597
"3421015_NPK_EG_25_230_S237_L001_R1_001_trim",0.477319,0.473324,0.445053,0.5421,0.508627,0.516918,0.474852,0.0115066,0.491170428571429,0.0234268989553524
"3421016_NPK_EG_25_231_S238_L001_R1_001_trim",0.246935,0.243669,0.231785,0.271757,0.245231,0.276116,0.25298,0.00641827,0.252639,0.025404905814225
"3421017_NPK_EG_25_232_S239_L001_R1_001_trim",0.43206,0.423429,0.423865,0.472524,0.445089,0.47426,0.420064,0.189172,0.441613,0.428366012775892
"3421018_NPK_EG_25_233_S240_L001_R1_001_trim",0.304697,0.302377,0.293094,0.335148,0.296607,0.341879,0.318988,0.0088436,0.313255714285714,0.0282312487743924
"3421019_NPK_EG_25_234_S241_L001_R1_001_trim",0.26238,0.275597,0.270481,0.29721,0.268795,0.325405,0.263577,0.00760929,0.280492142857143,0.0271283534807443
"3421020_NPK_EG_25_235_S242_L001_R1_001_trim",0.371561,0.402961,0.341874,0.417457,0.376446,0.437232,0.376164,0.0112645,0.389099285714286,0.0289501944968141
"3421021_NPK_EG_25_236_S243_L001_R1_001_trim",0.34083,0.353687,0.326334,0.392782,0.337818,0.403025,0.350928,0.00950021,0.357914857142857,0.0265432121925246
"3421022_NPK_EG_25_237_S244_L001_R1_001_trim",0.301282,0.308124,0.286348,0.333045,0.3073,0.358005,0.326424,0.00895695,0.317218285714286,0.0282359195650764
"3421023_NPK_EG_25_238_S245_L001_R1_001_trim",0.380302,0.352935,0.353378,0.406254,0.351194,0.413369,0.383299,0.00975997,0.377247285714286,0.0258715446594144
"3421024_NPK_EG_25_239_S246_L001_R1_001_trim",0.342345,0.36156,0.366742,0.385223,0.36758,0.420083,0.353554,0.0099201,0.371012428571429,0.0267379182907619
"3421025_NPK_EG_25_240_S247_L001_R1_001_trim",0.300983,0.305196,0.298934,0.354215,0.29428,0.356466,0.310633,0.00878332,0.317243857142857,0.0276863359281526
"3421026_NPK_EG_25_241_S248_L001_R1_001_trim",0.14231,0.147882,0.130902,0.162056,0.15369,0.161836,0.150652,0.0049007,0.149904,0.0326922563774149
"3421027_NPK_EG_25_242_S249_L001_R1_001_trim",0.5101,0.517075,0.525143,0.564408,0.509491,0.572957,0.508164,0.0114521,0.529619714285714,0.0216232509687544
"3421028_NPK_EG_25_243_S250_L001_R1_001_trim",0.388163,0.37863,0.364584,0.428772,0.380756,0.440773,0.386985,0.0137254,0.395523285714286,0.0347018759596238
"3421029_NPK_EG_25_244_S251_L001_R1_001_trim",0.332591,0.337795,0.303989,0.374932,0.338609,0.385185,0.333761,0.0110792,0.343837428571429,0.0322222046797864
"3421030_NPK_EG_25_245_S252_L001_R1_001_trim",0.432322,0.422623,0.423072,0.481107,0.43525,0.512298,0.444442,0.0149174,0.450159142857143,0.0331380584770973
"3421031_NPK_EG_25_246_S253_L001_R1_001_trim",0.31669,0.311684,0.288348,0.350611,0.310294,0.361136,0.309614,0.010941,0.321196714285714,0.0340632376153999
"3421032_NPK_EG_25_247_S254_L001_R1_001_trim",0.422996,0.40558,0.373045,0.458433,0.423649,0.462697,0.416615,0.0138127,0.423287857142857,0.0326319306517179
"3421033_NPK_EG_25_248_S255_L001_R1_001_trim",0.471647,0.489531,0.457243,0.540748,0.493065,0.531622,0.519322,0.0155221,0.500454,0.0310160374380063
"3421034_NPK_EG_25_249_S256_L001_R1_001_trim",0.551253,0.557545,0.550896,0.620837,0.561317,0.607717,0.571974,0.01501,0.574505571428571,0.0261268136402507
"3421035_NPK_EG_25_250_S257_L001_R1_001_trim",0.29186,0.275077,0.265349,0.326654,0.283489,0.321184,0.291498,0.00671388,0.293587285714286,0.0228684290045647
"3421043_NF_EG_25_08_S265_L001_R1_001_trim",0.18196,0.182586,0.159324,0.200026,0.181853,0.205159,0.18796,0.0055999,0.185552571428571,0.0301795871481937
"3421044_NF_EG_25_09_S266_L001_R1_001_trim",0.252891,0.255112,0.21625,0.293051,0.242718,0.282447,0.250974,0.00807993,0.256206142857143,0.0315368316695875
"3421045_NF_EG_25_10_S267_L001_R1_001_trim",0.284549,0.290907,0.265853,0.316419,0.303989,0.334296,0.292585,0.128085,0.298371142857143,0.429280790271752
"3421046_NF_EG_25_11_S268_L001_R1_001_trim",0.399237,0.407106,0.393877,0.447007,0.396284,0.448455,0.411437,0.0119281,0.414771857142857,0.0287582192344638
"3421047_NF_EG_25_12_S269_L001_R1_001_trim",0.366502,0.361172,0.339085,0.400008,0.348002,0.422791,0.380935,0.0125039,0.374070714285714,0.0334265675512079
"3421048_NF_EG_25_13_S270_L001_R1_001_trim",0.419655,0.415371,0.431326,0.458329,0.422203,0.462222,0.424943,0.0105192,0.433435571428571,0.0242693509564282
"3421049_NF_EG_25_14_S271_L001_R1_001_trim",0.234993,0.236156,0.192128,0.25363,0.239465,0.266768,0.235018,0.00664987,0.236879714285714,0.0280727711110763
"3421050_NF_EG_25_15_S272_L001_R1_001_trim",0.321091,0.319264,0.302367,0.346994,0.329006,0.362261,0.31809,0.00982141,0.328439,0.0299033001561934
"3421051_NF_EG_25_16_S273_L001_R1_001_trim",0.323831,0.328547,0.319367,0.354885,0.32292,0.379792,0.32052,0.00895975,0.335694571428571,0.0266901843597624
"3421052_NF_EG_25_17_S274_L001_R1_001_trim",0.327585,0.345335,0.326418,0.364398,0.329901,0.362733,0.316974,0.00892227,0.339049142857143,0.0263155657165586
"3421053_NF_EG_25_18_S275_L001_R1_001_trim",0.29464,0.287547,0.284591,0.314832,0.295815,0.339039,0.296214,0.00825473,0.301811142857143,0.0273506469040715
"3421054_NF_EG_25_19_S276_L001_R1_001_trim",0.24809,0.219605,0.207642,0.275257,0.238066,0.279093,0.238331,0.00712562,0.243726285714286,0.02923615718804
"3421055_NF_EG_25_20_S277_L001_R1_001_trim",0.227314,0.234827,0.20901,0.256736,0.224484,0.263346,0.237143,0.00636218,0.236122857142857,0.0269443631039532
"3421056_NF_EG_25_21_S278_L001_R1_001_trim",0.359843,0.370152,0.346115,0.41695,0.383052,0.425492,0.377154,0.00901724,0.382679714285714,0.0235634125964346
"3421057_NF_EG_25_22_S279_L001_R1_001_trim",0.468989,0.493098,0.470541,0.522494,0.483874,0.525922,0.48135,0.0134741,0.492324,0.0273683590481065
"3421058_NF_EG_25_23_S280_L001_R1_001_trim",0.359391,0.35573,0.326358,0.396632,0.39202,0.414261,0.362759,0.0105469,0.372450142857143,0.0283176156655292
"3421059_NF_EG_25_24_S281_L001_R1_001_trim",0.326898,0.312332,0.308244,0.376816,0.334377,0.377077,0.340044,0.0083739,0.339398285714286,0.024672782251615
"3421060_NF_EG_25_25_S282_L001_R1_001_trim",0.232849,0.233986,0.212554,0.266124,0.23633,0.274866,0.242339,0.00685632,0.242721142857143,0.0282477246081335
"3421061_NF_EG_25_26_S283_L001_R1_001_trim",0.318215,0.3095,0.290712,0.335187,0.300661,0.348896,0.310454,0.0111947,0.316232142857143,0.0354002597549269
"3421062_NF_EG_25_27_S284_L001_R1_001_trim",0.359148,0.360702,0.328183,0.37308,0.342695,0.418569,0.362255,0.0102588,0.363518857142857,0.0282208193561977
"3421063_NF_EG_25_28_S285_L001_R1_001_trim",0.419351,0.439894,0.39854,0.467634,0.41013,0.471082,0.403411,0.0112017,0.430006,0.0260501016264889
"3421064_NF_EG_25_29_S286_L001_R1_001_trim",0.32546,0.337143,0.321436,0.370407,0.318801,0.36226,0.33088,0.00788767,0.338055285714286,0.0233324853458035
"3421067_NF_EG_25_30_S289_L002_R1_001_trim",0.723106,0.745132,0.722644,0.789602,0.699164,0.828682,0.779167,0.0156706,0.755356714285714,0.020745959761301
"3421068_NF_EG_25_31_S290_L002_R1_001_trim",0.422314,0.43195,0.421151,0.484991,0.40735,0.489834,0.440359,0.00993081,0.442564142857143,0.0224392557785812
"3421069_NF_EG_25_32_S291_L002_R1_001_trim",0.507667,0.521979,0.499627,0.583062,0.536555,0.608986,0.551568,0.011545,0.544206285714286,0.0212143819413017
"3421070_NF_EG_25_33_S292_L002_R1_001_trim",0.366758,0.376159,0.373218,0.420151,0.375382,0.415272,0.373801,0.0100963,0.385820142857143,0.0261684108176238
"3421071_NF_EG_25_34_S293_L002_R1_001_trim",0.323585,0.348273,0.331124,0.380081,0.347775,0.377491,0.346683,0.00958959,0.350716,0.0273428928249638
"3421072_NF_EG_25_35_S294_L002_R1_001_trim",0.320214,0.323138,0.300953,0.354444,0.332953,0.357684,0.323315,0.00740726,0.330385857142857,0.0224200274916645
"3421073_NF_EG_25_36_S295_L002_R1_001_trim",0.511478,0.548969,0.514855,0.5799,0.523322,0.617192,0.538236,0.0121443,0.547707428571429,0.0221729693016501
"3421074_NF_EG_25_37_S296_L002_R1_001_trim",0.619449,0.602211,0.625534,0.691893,0.635219,0.683676,0.617167,0.0129692,0.639307,0.0202863413039432
"3421075_NF_EG_25_38_S297_L002_R1_001_trim",0.426125,0.441911,0.413568,0.501588,0.42957,0.486405,0.417253,0.0124267,0.445202857142857,0.0279124444073649
"3421076_NF_EG_25_39_S298_L002_R1_001_trim",0.28587,0.275974,0.276452,0.343225,0.280119,0.326477,0.297493,0.00941246,0.297944285714286,0.0315913425808277
"3421077_NF_EG_25_40_S299_L002_R1_001_trim",0.293797,0.291433,0.277402,0.323334,0.304808,0.328022,0.307025,0.00690404,0.303688714285714,0.0227339366767004
"3421078_NF_EG_25_41_S300_L002_R1_001_trim",0.369917,0.385913,0.359311,0.411695,0.353614,0.40038,0.382177,0.012324,0.380429571428571,0.0323949580305271
"3421079_NF_EG_25_42_S301_L002_R1_001_trim",0.314611,0.342221,0.31001,0.373431,0.325107,0.37665,0.31173,0.00896487,0.336251428571429,0.0266612101488682
"3421080_NF_EG_25_43_S302_L002_R1_001_trim",0.269953,0.279334,0.248579,0.31257,0.272133,0.313458,0.274097,0.00835086,0.281446285714286,0.0296712389676995
"3421081_NF_EG_25_44_S303_L002_R1_001_trim",0.34407,0.333554,0.32289,0.366665,0.344055,0.369502,0.343048,0.0081714,0.346254857142857,0.023599380142785
"3421082_NF_EG_25_45_S304_L002_R1_001_trim",0.392613,0.38259,0.389682,0.41796,0.361501,0.437574,0.397561,0.0127511,0.397068714285714,0.0321130815429211
"3421083_NF_EG_25_46_S305_L002_R1_001_trim",0.329493,0.323116,0.3109,0.368461,0.334365,0.38382,0.327409,0.00841905,0.339652,0.0247872822771543
"3421084_NF_EG_25_47_S306_L002_R1_001_trim",0.363688,0.360161,0.349136,0.409856,0.368237,0.418484,0.38438,0.0101333,0.379134571428571,0.0267274492057475
"3421085_NF_EG_25_48_S307_L002_R1_001_trim",0.338429,0.341498,0.317163,0.360393,0.33379,0.382903,0.34889,0.00911639,0.346152285714286,0.0263363565004007
"3421086_NF_EG_25_49_S308_L002_R1_001_trim",0.323538,0.329654,0.312626,0.362084,0.321236,0.364258,0.322914,0.00977393,0.333758571428571,0.0292844314324726
"3421087_NF_EG_25_50_S309_L002_R1_001_trim",0.248323,0.253802,0.228575,0.287052,0.244768,0.28353,0.247062,0.00703694,0.256158857142857,0.027471000138307
"3421088_NF_EG_25_51_S310_L002_R1_001_trim",0.271095,0.280216,0.281169,0.323094,0.26874,0.33826,0.280724,0.0081977,0.291899714285714,0.0280839603425443
"3421089_NF_EG_25_52_S311_L002_R1_001_trim",0.405094,0.397895,0.393393,0.445325,0.395441,0.448211,0.401262,0.0112887,0.412374428571429,0.0273748787942719
"3421090_NF_EG_25_53_S312_L002_R1_001_trim",0.383695,0.38586,0.364456,0.433567,0.381674,0.44979,0.383934,0.0129562,0.397568,0.0325886389246619
"3421092_NF_EG_25_54_S314_L002_R1_001_trim",0.365745,0.355736,0.354757,0.382169,0.356293,0.414223,0.382327,0.0108721,0.373035714285714,0.0291449305887985
"3421093_NF_EG_25_55_S315_L002_R1_001_trim",0.382185,0.40075,0.37406,0.440428,0.393862,0.466421,0.400252,0.00941083,0.408279714285714,0.0230499573471689
"3421094_NF_EG_25_56_S316_L002_R1_001_trim",0.305846,0.308348,0.295981,0.350471,0.317391,0.354226,0.322721,0.0081849,0.322140571428571,0.0254078521177977
"3421095_NF_EG_25_57_S317_L002_R1_001_trim",0.393205,0.378209,0.360342,0.424054,0.36261,0.427019,0.375757,0.0118441,0.388742285714286,0.0304677428601247
"3421096_NF_EG_25_58_S318_L002_R1_001_trim",0.316716,0.32915,0.293668,0.355289,0.323843,0.363425,0.321056,0.00891622,0.329021,0.027099242905468
"3421097_NF_EG_25_59_S319_L002_R1_001_trim",0.323571,0.333115,0.331522,0.3677,0.334552,0.387038,0.341054,0.00871605,0.345507428571429,0.0252268092643863
"3421098_NF_EG_25_60_S320_L002_R1_001_trim",0.284637,0.302108,0.276949,0.308363,0.284323,0.332629,0.285521,0.00758695,0.296361428571429,0.0256003287491625
"3421099_NF_EG_25_61_S321_L002_R1_001_trim",0.418952,0.442134,0.414707,0.468666,0.4556,0.493636,0.443116,0.0103605,0.448115857142857,0.0231201369798818
"3421100_NF_EG_25_62_S322_L002_R1_001_trim",0.45625,0.479317,0.44526,0.516267,0.458371,0.51192,0.482195,0.0117931,0.478511428571429,0.0246453883770503
"3421101_NF_EG_25_63_S323_L002_R1_001_trim",0.249154,0.256925,0.229667,0.280005,0.255557,0.301646,0.253728,0.00848306,0.260954571428571,0.0325078037666107
"3421102_NF_EG_25_64_S324_L002_R1_001_trim",0.31254,0.326675,0.312016,0.35105,0.328037,0.364229,0.327905,0.00983701,0.331778857142857,0.0296492973805271
"3421103_NF_EG_25_65_S325_L002_R1_001_trim",0.355033,0.357075,0.349139,0.410804,0.368147,0.40542,0.373297,0.00930935,0.374130714285714,0.0248826136014342
"3421104_NF_EG_25_66_S326_L002_R1_001_trim",0.361216,0.369576,0.334082,0.400344,0.36285,0.412039,0.374507,0.010242,0.373516285714286,0.0274204911317694
"3421105_NF_EG_25_67_S327_L002_R1_001_trim",0.294116,0.287952,0.268447,0.320115,0.293745,0.338895,0.295121,0.00844629,0.299770142857143,0.0281758880971182
"3421106_NF_EG_25_68_S328_L002_R1_001_trim",0.34124,0.368838,0.345438,0.404761,0.358699,0.390515,0.38381,0.0081437,0.370471571428571,0.0219819835800009
"3421107_NF_EG_25_69_S329_L002_R1_001_trim",0.314721,0.326333,0.325201,0.366207,0.320341,0.371186,0.310828,0.00910895,0.333545285714286,0.0273094850688512
"3421108_NF_EG_25_70_S330_L002_R1_001_trim",0.190594,0.190575,0.17083,0.215166,0.187794,0.219185,0.186373,0.00593461,0.194359571428571,0.0305341792862566
"3421109_NF_EG_25_71_S331_L002_R1_001_trim",0.428753,0.446101,0.439138,0.479178,0.425895,0.500236,0.426524,0.010563,0.449403571428571,0.0235044861045989
"3421110_NF_EG_25_72_S332_L002_R1_001_trim",0.367025,0.370221,0.344885,0.410668,0.363557,0.409174,0.377012,0.0106649,0.377506,0.0282509417068868
"3421111_NF_EG_25_73_S333_L002_R1_001_trim",0.378417,0.376524,0.367468,0.425018,0.38331,0.433231,0.371311,0.0112173,0.390754142857143,0.028706797368751
"3421112_NF_EG_25_74_S334_L002_R1_001_trim",0.361081,0.35701,0.337435,0.383052,0.347024,0.405043,0.393929,0.0120908,0.369224857142857,0.0327464409995612
"3421113_NF_EG_25_75_S335_L002_R1_001_trim",0.261101,0.264218,0.262948,0.290377,0.276812,0.298695,0.2656,0.00704788,0.274250142857143,0.0256987286372035
"3421114_NF_EG_25_76_S336_L002_R1_001_trim",0.392477,0.38806,0.377168,0.439475,0.391637,0.45324,0.410355,0.17627,0.407487428571429,0.432577762258748
