"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3400777_NF_EG_24_179_S161_L001_R1_001_trim",0.703512,0.829884,0.763888,0.811224,0.738435,0.845894,0.72807,0.0145243,0.774415285714286,0.0187551824814556
"3400778_NF_EG_24_152_S162_L001_R1_001_trim",0.583421,0.626301,0.581326,0.648643,0.591699,0.6809,0.601731,0.0129823,0.616288714285714,0.0210652892046654
"3400779_NF_EG_24_211_S163_L001_R1_001_trim",0.419056,0.435738,0.397534,0.469393,0.407948,0.496787,0.431255,0.0150901,0.436815857142857,0.0345456781232759
"3400780_NF_EG_24_235_S164_L001_R1_001_trim",0.453899,0.470945,0.429283,0.517375,0.470533,0.526497,0.463286,0.0111432,0.475974,0.0234113628055314
"3400781_NF_EG_24_114_S165_L001_R1_001_trim",0.385716,0.4086,0.36531,0.438728,0.389498,0.449307,0.38856,0.00972296,0.403674142857143,0.0240861600180343
"3400782_NF_EG_24_134_S166_L001_R1_001_trim",1.02791,1.07895,0.964661,1.13226,1.03199,1.16414,1.05419,0.023009,1.06487157142857,0.0216073004645362
"3400783_NF_EG_24_148_S167_L001_R1_001_trim",0.589849,0.644558,0.626667,0.68343,0.618215,0.709931,0.627141,0.0154942,0.642827285714286,0.02410320834901
"3400784_NF_EG_24_163_S168_L001_R1_001_trim",0.578624,0.596599,0.566295,0.653001,0.571869,0.671812,0.60364,0.0146509,0.605977142857143,0.0241773145616053
"3400785_NF_EG_24_180_S169_L001_R1_001_trim",0.664757,0.728634,0.701345,0.749911,0.667511,0.811176,0.719222,0.0220959,0.720365142857143,0.0306731943086006
"3400786_NF_EG_24_158_S170_L001_R1_001_trim",0.496098,0.526075,0.50009,0.56739,0.50773,0.569178,0.515092,0.0149432,0.525950428571429,0.0284118030678068
"3400787_NF_EG_24_215_S171_L001_R1_001_trim",0.755277,0.791625,0.727318,0.832477,0.757857,0.851478,0.757161,0.0189127,0.781884714285714,0.0241886043485037
"3400788_NF_EG_24_236_S172_L001_R1_001_trim",0.317221,0.320239,0.314963,0.366038,0.32548,0.361242,0.323807,0.00958424,0.332712857142857,0.0288063409460753
"3400789_NF_EG_24_115_S173_L001_R1_001_trim",0.550537,0.551654,0.523543,0.590282,0.524819,0.618767,0.5424,0.0182735,0.557428857142857,0.0327817617725465
"3400790_NF_EG_24_135_S174_L001_R1_001_trim",0.570993,0.557184,0.551501,0.605863,0.557765,0.60774,0.587938,0.0130807,0.576997714285714,0.0226702804467658
"3400791_NF_EG_24_149_S175_L001_R1_001_trim",0.550989,0.602729,0.556366,0.595756,0.592605,0.619967,0.56288,0.0116164,0.583041714285714,0.0199237888394165
"3400792_NF_EG_24_165_S176_L001_R1_001_trim",0.511279,0.53058,0.502602,0.571601,0.520225,0.564784,0.541649,0.011035,0.534674285714286,0.0206387333276334
"3400793_NF_EG_24_185_S177_L001_R1_001_trim",0.894072,0.918174,0.896344,1.02812,0.921291,1.09007,0.952045,0.0183943,0.957159428571429,0.0192175926506347
"3400794_NF_EG_24_164_S178_L001_R1_001_trim",0.680523,0.734965,0.74871,0.75624,0.679764,0.793022,0.737665,0.016631,0.732984142857143,0.0226894403679362
"3400795_NF_EG_24_219_S179_L001_R1_001_trim",0.561731,0.564482,0.541194,0.609655,0.572593,0.629503,0.574551,0.0121187,0.579101285714286,0.0209267364776307
"3400796_NF_EG_24_237_S180_L001_R1_001_trim",0.298938,0.303563,0.293043,0.338168,0.294728,0.360754,0.312411,0.00961589,0.314515,0.0305737087261339
"3400797_NF_EG_24_117_S181_L001_R1_001_trim",0.341339,0.352748,0.347756,0.414202,0.356345,0.433848,0.378629,0.00884919,0.374981,0.0235990356844747
"3400798_NF_EG_24_136_S182_L001_R1_001_trim",0.349589,0.358904,0.333125,0.379453,0.341255,0.406326,0.339226,0.00791234,0.358268285714286,0.0220849578807263
"3400799_NF_EG_24_151_S183_L001_R1_001_trim",0.637079,0.683212,0.650225,0.731199,0.636531,0.746255,0.656672,0.0143993,0.677310428571429,0.0212595279691334
"3400800_NF_EG_24_166_S184_L001_R1_001_trim",0.352805,0.35965,0.328331,0.394641,0.341206,0.398561,0.363587,0.00989659,0.362683,0.0272871626185953
"3400801_NF_EG_24_186_S185_L001_R1_001_trim",0.902943,0.997495,0.949085,1.04337,0.932728,1.04664,0.962108,0.0175341,0.976338428571429,0.0179590390861248
"3400802_LO7_S186_L001_R1_001_trim",0.356607,0.337159,0.305732,0.383381,0.342023,0.382441,0.336476,0.000307705,0.349117,0.000881380740554026
"3400805_NF_EG_24_238_S187_L001_R1_001_trim",0.572234,0.55661,0.564366,0.616835,0.58,0.639658,0.572692,0.0146753,0.586056428571429,0.0250407627739406
"3400806_NF_EG_24_251_S188_L001_R1_001_trim",0.46363,0.485912,0.452316,0.521827,0.46996,0.553984,0.478973,0.0114323,0.489514571428571,0.0233543609675124
"3400807_NF_EG_24_268_S189_L001_R1_001_trim",0.450461,0.482342,0.47713,0.518408,0.44885,0.547562,0.470707,0.0130011,0.485065714285714,0.0268027601562086
"3400808_NF_EG_24_284_S190_L001_R1_001_trim",0.654504,0.669347,0.668161,0.724429,0.666588,0.743657,0.665785,0.0145136,0.684638714285714,0.0211989180529209
"3400809_NF_EG_24_201_S191_L001_R1_001_trim",0.445209,0.46207,0.443847,0.505009,0.434393,0.528332,0.473727,0.0131992,0.470369571428571,0.0280613390018244
"3400810_NF_EG_24_218_S192_L001_R1_001_trim",0.599524,0.598675,0.572308,0.639113,0.60589,0.660583,0.611645,0.0123384,0.612534,0.0201432083770044
"3400811_NPK_EG_24_16_S193_L001_R1_001_trim",0.434516,0.457509,0.457612,0.478824,0.429544,0.521879,0.44888,0.0133591,0.461252,0.0289626928446923
"3400812_NPK_EG_24_39_S194_L001_R1_001_trim",0.468189,0.486537,0.449186,0.518785,0.462242,0.549815,0.513216,0.0151685,0.492567142857143,0.0307947864975623
"3400813_NF_EG_24_239_S195_L001_R1_001_trim",0.521291,0.527732,0.526768,0.578816,0.515026,0.57642,0.55004,0.0116095,0.542299,0.0214079317867081
"3400814_NF_EG_24_252_S196_L001_R1_001_trim",0.532701,0.536264,0.520205,0.592635,0.520529,0.604579,0.516165,0.013114,0.546154,0.0240115425319599
"3400815_NF_EG_24_270_S197_L001_R1_001_trim",0.456621,0.461642,0.462066,0.528641,0.479494,0.540025,0.46919,0.0137992,0.485382714285714,0.0284295249786693
"3400816_NF_EG_24_285_S198_L001_R1_001_trim",0.472091,0.4843,0.460161,0.540138,0.482326,0.571616,0.499051,0.0159629,0.501383285714286,0.0318377186771569
"3400817_NF_EG_24_204_S199_L001_R1_001_trim",0.42844,0.442107,0.41089,0.489673,0.44207,0.504837,0.436573,0.0139717,0.450655714285714,0.0310030463546768
"3400818_NF_EG_24_221_S200_L001_R1_001_trim",0.782768,0.818894,0.745748,0.879177,0.768243,0.916219,0.815386,0.0182763,0.818062142857143,0.0223409678098154
"3400819_NPK_EG_24_20_S201_L001_R1_001_trim",0.419704,0.41677,0.411231,0.458344,0.419157,0.478079,0.425749,0.0118252,0.432719142857143,0.0273276562758952
"3400820_NPK_EG_24_42_S202_L001_R1_001_trim",0.500943,0.544026,0.519377,0.562476,0.505027,0.578555,0.530346,0.0104408,0.534392857142857,0.0195376862928557
"3400821_NF_EG_24_241_S203_L001_R1_001_trim",0.489166,0.489709,0.45726,0.533024,0.478601,0.544393,0.482312,0.0103782,0.496352142857143,0.0209089456937975
"3400822_NF_EG_24_253_S204_L001_R1_001_trim",0.411041,0.469895,0.434503,0.459094,0.409215,0.496513,0.44494,0.0100039,0.446457285714286,0.0224072947628009
"3400823_NF_EG_24_272_S205_L001_R1_001_trim",0.519113,0.522341,0.497634,0.581697,0.514661,0.593997,0.520981,0.0146332,0.535774857142857,0.0273122185651542
"3400824_NF_EG_24_286_S206_L001_R1_001_trim",0.524422,0.540171,0.536157,0.581698,0.505574,0.589593,0.541355,0.0147573,0.545567142857143,0.0270494662173308
"3400825_NF_EG_24_205_S207_L001_R1_001_trim",0.356871,0.36146,0.3387,0.392212,0.348918,0.414831,0.362716,0.195956,0.367958285714286,0.53254949707032
"3400826_NF_EG_24_227_S208_L001_R1_001_trim",0.478374,0.488417,0.487526,0.547697,0.481519,0.5424,0.499383,0.013205,0.503616571428571,0.0262203445024503
"3400827_NPK_EG_24_21_S209_L001_R1_001_trim",0.615074,0.60281,0.603897,0.670726,0.570768,0.692424,0.607149,0.0152987,0.623264,0.0245460992452636
"3400828_NPK_EG_24_43_S210_L001_R1_001_trim",0.434381,0.446678,0.416148,0.475675,0.421569,0.510213,0.442567,0.0127395,0.449604428571429,0.0283349077331788
"3400829_NF_EG_24_242_S211_L001_R1_001_trim",0.45702,0.487677,0.464274,0.529327,0.473074,0.541634,0.531147,0.0121208,0.497736142857143,0.0243518582565117
"3400830_NF_EG_24_256_S212_L001_R1_001_trim",0.453966,0.456684,0.481558,0.49598,0.46659,0.528029,0.485278,0.00964103,0.481155,0.020037264498966
"3400831_NF_EG_24_274_S213_L001_R1_001_trim",0.367451,0.378984,0.363493,0.430531,0.385833,0.436438,0.383329,0.00986983,0.392294142857143,0.0251592591419194
"3400832_NF_EG_24_287_S214_L001_R1_001_trim",0.415959,0.415991,0.387995,0.457838,0.406934,0.478548,0.421332,0.0112978,0.426371,0.0264975807454072
"3400833_NF_EG_24_206_S215_L001_R1_001_trim",0.391516,0.392741,0.391744,0.443759,0.406339,0.457199,0.400604,0.00919949,0.411986,0.022329617996728
"3400834_NF_EG_24_228_S216_L001_R1_001_trim",0.417484,0.429851,0.408246,0.466054,0.420902,0.483685,0.445052,0.0120626,0.438753428571429,0.0274928905724465
"3400835_NPK_EG_24_22_S217_L001_R1_001_trim",0.34176,0.353566,0.331488,0.388904,0.346742,0.389096,0.355536,0.0100944,0.358156,0.0281843665888607
"3400836_NPK_EG_24_44_S218_L001_R1_001_trim",0.63932,0.669934,0.658193,0.750258,0.662524,0.750387,0.686127,0.0163812,0.688106142857143,0.0238062109603938
"3400837_NF_EG_24_243_S219_L001_R1_001_trim",0.559865,0.579734,0.552235,0.629211,0.573029,0.663237,0.57983,0.0135527,0.591020142857143,0.0229310289400337
"3400838_NF_EG_24_257_S220_L001_R1_001_trim",0.460254,0.469009,0.437056,0.506416,0.456284,0.550618,0.472555,0.0144949,0.478884571428571,0.0302680455057467
"3400839_NF_EG_24_275_S221_L001_R1_001_trim",0.46984,0.475942,0.465861,0.521465,0.478428,0.544015,0.463905,0.0129294,0.488493714285714,0.0264678943083344
"3400840_NF_EG_24_288_S222_L001_R1_001_trim",0.399158,0.40773,0.366849,0.436746,0.404746,0.475861,0.406338,0.0104538,0.413918285714286,0.0252557095465358
"3400841_NF_EG_24_207_S223_L001_R1_001_trim",0.447216,0.462324,0.441321,0.511729,0.455685,0.527545,0.460467,0.0129692,0.472326714285714,0.027458112378024
"3400842_NF_EG_24_230_S224_L001_R1_001_trim",0.387815,0.391349,0.353374,0.430259,0.384509,0.435967,0.398536,0.0102031,0.397401285714286,0.025674552063064
"3400843_NPK_EG_24_24_S225_L001_R1_001_trim",0.445865,0.4402,0.406325,0.488976,0.44673,0.495239,0.459488,0.013303,0.454689,0.029257360525546
"3400844_NPK_EG_24_45_S226_L001_R1_001_trim",0.341795,0.38157,0.337372,0.368251,0.354496,0.398185,0.367025,0.00842743,0.364099142857143,0.0231459759390496
"3400845_NF_EG_24_244_S227_L001_R1_001_trim",0.461115,0.480444,0.441581,0.4937,0.456117,0.509502,0.472265,0.0108255,0.473532,0.0228611793923114
"3400846_NF_EG_24_259_S228_L001_R1_001_trim",0.517026,0.514194,0.536725,0.560385,0.520084,0.581836,0.519458,0.0126867,0.535672571428571,0.0236836841695407
"3400847_NF_EG_24_276_S229_L001_R1_001_trim",0.552864,0.572195,0.540075,0.624996,0.557185,0.662085,0.563048,0.0156608,0.581778285714286,0.0269188458637164
"3400848_NF_EG_24_193_S230_L001_R1_001_trim",0.460645,0.46012,0.46345,0.512213,0.455162,0.52969,0.484642,0.0123741,0.480846,0.0257340187918793
"3400849_NF_EG_24_209_S231_L001_R1_001_trim",0.500038,0.516845,0.498811,0.574708,0.525889,0.578339,0.496697,0.0106214,0.527332428571429,0.0201417539004266
"3400850_NF_EG_24_240_S232_L001_R1_001_trim",0.433754,0.429469,0.408358,0.463027,0.414838,0.492469,0.435987,0.0116858,0.439700285714286,0.026576739610293
"3400851_NPK_EG_24_28_S233_L001_R1_001_trim",0.367564,0.365805,0.351831,0.407974,0.362082,0.417765,0.369488,0.0123422,0.377501285714286,0.0326944581834915
"3400852_NPK_EG_24_51_S234_L001_R1_001_trim",0.37961,0.386334,0.36156,0.449004,0.404856,0.4433,0.402967,0.0103295,0.403947285714286,0.0255714058871189
"3400853_NF_EG_24_245_S235_L001_R1_001_trim",0.581191,0.592654,0.547936,0.639545,0.568037,0.674411,0.592372,0.0177412,0.599449428571429,0.0295958243588283
"3400854_NF_EG_24_260_S236_L001_R1_001_trim",0.494943,0.514941,0.502477,0.55755,0.504935,0.581193,0.524819,0.011656,0.525836857142857,0.0221665709462305
"3400855_NF_EG_24_277_S237_L001_R1_001_trim",0.395879,0.39933,0.364875,0.439799,0.399003,0.454975,0.40542,0.00986005,0.408468714285714,0.0241390580359188
"3400856_NF_EG_24_194_S238_L001_R1_001_trim",0.504082,0.503605,0.511126,0.579549,0.521735,0.554046,0.515333,0.0117829,0.527068,0.0223555594344563
"3400857_NF_EG_24_210_S239_L001_R1_001_trim",0.456434,0.446004,0.425397,0.490161,0.435512,0.519447,0.433838,0.0143048,0.458113285714286,0.0312254641942901
"3400858_NF_EG_24_255_S240_L001_R1_001_trim",0.473802,0.541136,0.491036,0.556639,0.472997,0.576639,0.484724,0.009115,0.513853285714286,0.0177385262552708
"3400859_NPK_EG_24_29_S241_L001_R1_001_trim",0.402535,0.393149,0.385536,0.453476,0.425806,0.467951,0.425333,0.0104415,0.421969428571429,0.0247446836026713
"3400860_NPK_EG_24_52_S242_L001_R1_001_trim",0.449484,0.491815,0.431267,0.515373,0.447005,0.517222,0.464579,0.0129199,0.473820714285714,0.0272674866473003
"3400861_NF_EG_24_246_S243_L001_R1_001_trim",0.527009,0.561266,0.552309,0.638729,0.553503,0.613859,0.570301,0.0112976,0.573853714285714,0.0196872473223639
"3400862_NF_EG_24_261_S244_L001_R1_001_trim",0.472819,0.496149,0.487457,0.537886,0.470878,0.557371,0.505311,0.0127846,0.503981571428571,0.025367197383351
"3400863_NF_EG_24_279_S245_L001_R1_001_trim",0.471668,0.476351,0.453298,0.514111,0.448413,0.536925,0.47669,0.0102339,0.482493714285714,0.02121043175692
"3400864_NF_EG_24_195_S246_L001_R1_001_trim",0.296157,0.307044,0.280796,0.329097,0.290979,0.341638,0.307446,0.00970294,0.307593857142857,0.0315446481608169
"3400865_NF_EG_24_212_S247_L001_R1_001_trim",0.438802,0.449958,0.424292,0.501236,0.451222,0.522057,0.457889,0.0122991,0.463636571428571,0.0265274586991782
"3400866_NPK_EG_24_9_S248_L001_R1_001_trim",0.553473,0.561938,0.578686,0.629859,0.586763,0.631668,0.583717,0.0121134,0.589443428571429,0.0205505726467389
"3400867_NPK_EG_24_32_S249_L001_R1_001_trim",0.478795,0.483477,0.493553,0.548673,0.495633,0.566977,0.513839,0.0128033,0.511563857142857,0.0250277650018277
"3400868_NPK_EG_24_53_S250_L001_R1_001_trim",0.364625,0.364533,0.332721,0.398008,0.358613,0.393137,0.360667,0.00961333,0.367472,0.0261607142857143
"3400869_NF_EG_24_247_S251_L001_R1_001_trim",0.488389,0.518012,0.471297,0.530504,0.472307,0.56004,0.479505,0.0124357,0.502864857142857,0.0247297058511034
"3400870_NF_EG_24_262_S252_L001_R1_001_trim",0.579603,0.597924,0.559449,0.646664,0.562794,0.74324,0.637667,0.0170041,0.618191571428571,0.027506198379097
"3400871_NF_EG_24_280_S253_L001_R1_001_trim",0.535709,0.531056,0.533165,0.579843,0.546193,0.600131,0.546392,0.0129746,0.553212714285714,0.023453184760499
"3400872_NF_EG_24_196_S254_L001_R1_001_trim",0.388093,0.398047,0.384233,0.434432,0.400473,0.441591,0.385022,0.0104312,0.404555857142857,0.025784325738526
"3400873_NF_EG_24_213_S255_L001_R1_001_trim",0.67017,0.675072,0.674292,0.740305,0.67406,0.784104,0.700039,0.0165667,0.702577428571429,0.0235798921603354
"3400874_NPK_EG_24_11_S256_L001_R1_001_trim",0.545313,0.560257,0.539616,0.607166,0.528212,0.653972,0.557175,0.0172582,0.570244428571429,0.0302645657463679
"3400875_NPK_EG_24_34_S257_L001_R1_001_trim",0.502317,0.498258,0.470272,0.549017,0.495277,0.568781,0.49933,0.0113332,0.511893142857143,0.0221397769400533
"3400876_NPK_EG_24_54_S258_L001_R1_001_trim",0.307231,0.315266,0.295708,0.344424,0.330274,0.350267,0.317009,0.00918692,0.322882714285714,0.0284528083837608
"3400877_NF_EG_24_248_S259_L001_R1_001_trim",0.594214,0.622315,0.575161,0.693647,0.578542,0.68368,0.599544,0.0151346,0.621014714285714,0.0243707591009461
"3400878_NF_EG_24_263_S260_L001_R1_001_trim",0.536307,0.556148,0.533843,0.626127,0.552861,0.658713,0.517967,0.0124574,0.568852285714286,0.0218991824641396
"3400879_NF_EG_24_281_S261_L001_R1_001_trim",0.516919,0.527048,0.527591,0.592666,0.544094,0.602656,0.54526,0.0132001,0.550890571428571,0.0239613830488502
"3400880_NF_EG_24_198_S262_L001_R1_001_trim",0.832913,0.827157,0.871718,0.943361,0.860712,0.913471,0.818006,0.0188387,0.866762571428571,0.02173455640678
"3400882_NPK_EG_24_12_S263_L001_R1_001_trim",0.413636,0.441095,0.406404,0.463357,0.428905,0.498215,0.433809,0.0134382,0.440774428571429,0.0304877032988367
"3400883_NPK_EG_24_35_S264_L001_R1_001_trim",0.390579,0.410374,0.388659,0.45644,0.402269,0.449077,0.40573,0.0149083,0.414732571428571,0.0359467787848142
"3400884_NPK_EG_24_56_S265_L001_R1_001_trim",0.304501,0.305714,0.271475,0.331969,0.291982,0.342634,0.302706,0.0104808,0.307283,0.0341079721299258
"3400885_NF_EG_24_249_S266_L001_R1_001_trim",0.435199,0.463701,0.450467,0.49589,0.453395,0.508735,0.46121,0.0115743,0.466942428571429,0.0247874240844007
"3400886_NF_EG_24_265_S267_L001_R1_001_trim",0.494789,0.54716,0.520687,0.570523,0.545567,0.591923,0.51465,0.0111097,0.540757,0.0205447178677299
"3400887_NF_EG_24_282_S268_L001_R1_001_trim",0.956062,1.02429,1.05196,1.12227,1.00313,1.08988,1.03421,0.019165,1.04025742857143,0.0184233243364761
"3400888_NF_EG_24_199_S269_L001_R1_001_trim",0.439762,0.455109,0.429919,0.488295,0.45504,0.499271,0.445543,0.0101205,0.458991285714286,0.0220494382246286
"3400889_NF_EG_24_216_S270_L001_R1_001_trim",0.418556,0.421339,0.416339,0.455518,0.424683,0.477533,0.437374,0.010452,0.435906,0.0239776465568265
"3400890_NPK_EG_24_15_S271_L001_R1_001_trim",0.346812,0.350471,0.345972,0.390413,0.349852,0.393569,0.334612,0.00976206,0.358814428571429,0.0272064310202528
"3400891_NPK_EG_24_36_S272_L001_R1_001_trim",0.453966,0.482704,0.445418,0.525971,0.482133,0.532121,0.485825,0.0149837,0.486876857142857,0.0307751329318238
"3400892_NPK_EG_24_57_S273_L001_R1_001_trim",0.404879,0.405866,0.369572,0.430214,0.392596,0.449287,0.396551,0.0112194,0.406995,0.0275664320200494
"3400893_NF_EG_24_250_S274_L001_R1_001_trim",0.389001,0.387436,0.363524,0.412356,0.366952,0.430923,0.391181,0.0127062,0.391624714285714,0.0324448369484926
"3400894_NF_EG_24_267_S275_L001_R1_001_trim",0.643045,0.665602,0.643826,0.706259,0.655513,0.758311,0.654898,0.0166084,0.675350571428571,0.0245922646735431
"3400895_NF_EG_24_283_S276_L001_R1_001_trim",0.607896,0.632745,0.549331,0.65379,0.583414,0.647002,0.599089,0.0127467,0.610466714285714,0.0208802539134578
"3400896_NF_EG_24_200_S277_L001_R1_001_trim",0.363891,0.381441,0.349898,0.410339,0.360192,0.410427,0.375301,0.0116856,0.378784142857143,0.030850288271986
"3400897_NF_EG_24_217_S278_L001_R1_001_trim",0.368349,0.364564,0.344971,0.414204,0.36511,0.411501,0.378097,0.0109915,0.378113714285714,0.0290692973693477
"3400898_LO7_S279_L001_R1_001_trim",0.442275,0.419875,0.38426,0.468695,0.422101,0.472028,0.41816,0.000317946,0.432484857142857,0.000735160999856642
"3400910_NPK_EG_24_63_S280_L002_R1_001_trim",0.487662,0.501964,0.476539,0.542206,0.487073,0.554808,0.509296,0.0126995,0.508506857142857,0.0249740978348936
"3400911_NPK_EG_24_82_S281_L002_R1_001_trim",0.420073,0.427293,0.408086,0.462551,0.422915,0.477567,0.439624,0.0165353,0.436872714285714,0.0378492395136995
"3400912_NPK_EG_24_27_S282_L002_R1_001_trim",0.450087,0.453549,0.436422,0.496229,0.451008,0.511683,0.454874,0.0127916,0.464836,0.027518522661756
"3400913_NPK_EG_24_71_S283_L002_R1_001_trim",0.535785,0.569933,0.512711,0.618663,0.535266,0.624826,0.564327,0.015749,0.565930142857143,0.0278285230054896
"3400914_NPK_EG_24_184_S284_L002_R1_001_trim",0.433083,0.450022,0.424565,0.482341,0.438463,0.523683,0.474089,0.0111737,0.460892285714286,0.0242436255635807
"3400915_NPK_EG_24_107_S285_L002_R1_001_trim",0.413316,0.351852,0.325858,0.42256,0.420699,0.395671,0.418402,0.00816977,0.392622571428571,0.0208082025704075
"3400916_NPK_EG_24_118_S286_L002_R1_001_trim",0.394614,0.403017,0.390215,0.45832,0.41067,0.467023,0.407994,0.0124232,0.418836142857143,0.0296612415424648
"3400917_NPK_EG_24_132_S287_L002_R1_001_trim",0.448559,0.483949,0.444502,0.513576,0.459587,0.539674,0.46474,0.0152663,0.479226714285714,0.0318561122427291
"3400918_NPK_EG_24_64_S288_L002_R1_001_trim",0.522329,0.523396,0.514941,0.582125,0.511519,0.610351,0.528199,0.0159755,0.541837142857143,0.0294839514245187
"3400919_NPK_EG_24_83_S289_L002_R1_001_trim",0.322664,0.331878,0.314917,0.355166,0.315166,0.372944,0.315303,0.0113297,0.332576857142857,0.034066411287101
"3400920_NPK_EG_24_30_S290_L002_R1_001_trim",0.527404,0.545298,0.518579,0.591642,0.521549,0.612652,0.548229,0.0149632,0.552193285714286,0.0270977579538014
"3400921_NPK_EG_24_72_S291_L002_R1_001_trim",0.484895,0.492578,0.492599,0.531055,0.49888,0.550728,0.51314,0.013336,0.509125,0.0261939602258777
"3400922_NPK_EG_24_97_S292_L002_R1_001_trim",0.350451,0.363416,0.343484,0.382813,0.352018,0.403106,0.347682,0.0112927,0.363281428571429,0.031085266440422
"3400923_NPK_EG_24_108_S293_L002_R1_001_trim",0.317664,0.319808,0.312833,0.354408,0.318305,0.361492,0.325615,0.00711957,0.330017857142857,0.0215732871597857
"3400924_NPK_EG_24_119_S294_L002_R1_001_trim",0.436868,0.445628,0.413812,0.477285,0.438871,0.492725,0.425596,0.0114593,0.447255,0.0256214016612447
"3400925_NPK_EG_24_133_S295_L002_R1_001_trim",0.637609,0.698617,0.686309,0.737457,0.690091,0.748593,0.667726,0.0166982,0.695200285714286,0.0240192651572969
"3400926_NPK_EG_24_65_S296_L002_R1_001_trim",0.414744,0.416953,0.411348,0.445814,0.421861,0.4594,0.429737,0.011524,0.428551,0.0268906151193207
"3400927_NPK_EG_24_84_S297_L002_R1_001_trim",0.36233,0.367907,0.351531,0.408747,0.351058,0.41709,0.380805,0.00895789,0.377066857142857,0.0237567684093916
"3400928_NPK_EG_24_31_S298_L002_R1_001_trim",0.471516,0.483214,0.46303,0.527918,0.485095,0.550482,0.478181,0.0128275,0.494205142857143,0.0259558205441581
"3400929_NPK_EG_24_74_S299_L002_R1_001_trim",0.353193,0.365826,0.358776,0.39704,0.362177,0.420806,0.374247,0.010269,0.376009285714286,0.0273104957514347
"3400930_NPK_EG_24_98_S300_L002_R1_001_trim",0.328875,0.32768,0.322501,0.373149,0.329599,0.378897,0.32856,0.00761441,0.341323,0.0223085171523747
"3400931_NPK_EG_24_109_S301_L002_R1_001_trim",0.256328,0.262723,0.23481,0.286395,0.251553,0.298088,0.257267,0.0092216,0.263880571428571,0.0349461119857251
"3400932_NPK_EG_24_120_S302_L002_R1_001_trim",0.524956,0.543943,0.517944,0.579592,0.520778,0.581737,0.55788,0.0160791,0.54669,0.029411732426055
"3400933_NPK_EG_24_134_S303_L002_R1_001_trim",0.329749,0.327479,0.301135,0.342153,0.328366,0.369645,0.329939,0.00959704,0.332638,0.028851303819768
"3400934_NPK_EG_24_66_S304_L002_R1_001_trim",0.373237,0.375001,0.356275,0.415272,0.370808,0.431568,0.381331,0.0115943,0.386213142857143,0.0300204698219932
"3400935_NPK_EG_24_86_S305_L002_R1_001_trim",0.382566,0.38944,0.361249,0.425527,0.36633,0.437321,0.387572,0.0123741,0.392857857142857,0.0314976518224512
"3400936_NPK_EG_24_33_S306_L002_R1_001_trim",0.343139,0.340991,0.323463,0.371328,0.335337,0.388251,0.346752,0.010833,0.349894428571429,0.0309607673498251
"3400937_NPK_EG_24_77_S307_L002_R1_001_trim",0.355889,0.362359,0.345792,0.402713,0.369966,0.410777,0.372583,0.0105686,0.374297,0.0282358661704475
"3400938_NPK_EG_24_99_S308_L002_R1_001_trim",0.382208,0.417111,0.378166,0.445447,0.408494,0.438968,0.404346,0.0112294,0.410677142857143,0.0273436206404753
"3400939_NPK_EG_24_110_S309_L002_R1_001_trim",0.341113,0.330146,0.332362,0.354598,0.329395,0.382432,0.336979,0.00968176,0.343860714285714,0.0281560515574205
"3400940_NPK_EG_24_121_S310_L002_R1_001_trim",0.509451,0.515417,0.486253,0.554539,0.502505,0.576743,0.51741,0.0168234,0.523188285714286,0.032155536466249
"3400941_NPK_EG_24_135_S311_L002_R1_001_trim",0.379919,0.383188,0.343595,0.419519,0.377439,0.417464,0.385823,0.0100649,0.386706714285714,0.0260272181169413
"3400942_NPK_EG_24_68_S312_L002_R1_001_trim",0.354003,0.352669,0.33916,0.393678,0.350793,0.413928,0.370594,0.0093012,0.367832142857143,0.0252865340362937
"3400943_NPK_EG_24_87_S313_L002_R1_001_trim",0.366538,0.376724,0.346706,0.406242,0.374269,0.430889,0.381653,0.00984329,0.383288714285714,0.0256811370466351
"3400944_NPK_EG_24_37_S314_L002_R1_001_trim",0.417935,0.429866,0.406723,0.459382,0.401677,0.478717,0.436051,0.0121934,0.432907285714286,0.0281663081273423
"3400945_NPK_EG_24_78_S315_L002_R1_001_trim",0.328038,0.324112,0.308625,0.362021,0.324045,0.371084,0.332753,0.00829849,0.335811142857143,0.0247117767724886
"3400947_NPK_EG_24_111_S316_L002_R1_001_trim",0.301039,0.304743,0.281619,0.346587,0.293348,0.347069,0.310499,0.00960658,0.312129142857143,0.0307775810745003
"3400948_NPK_EG_24_122_S317_L002_R1_001_trim",0.281953,0.266108,0.247243,0.310785,0.279246,0.316767,0.278564,0.00690706,0.282952285714286,0.0244106881220761
"3400949_NPK_EG_24_136_S318_L002_R1_001_trim",0.486758,0.497823,0.497853,0.552552,0.492912,0.58365,0.510288,0.0141467,0.517405142857143,0.0273416300461976
"3400950_NPK_EG_24_69_S319_L002_R1_001_trim",0.313184,0.313223,0.306672,0.352866,0.339022,0.374447,0.340381,0.00823657,0.334256428571429,0.0246414707271364
"3400951_NPK_EG_24_89_S320_L002_R1_001_trim",0.297029,0.304171,0.274851,0.333989,0.304117,0.341276,0.314489,0.00964894,0.309988857142857,0.0311267317442747
"3400952_NPK_EG_24_38_S321_L002_R1_001_trim",0.562635,0.609882,0.567907,0.628809,0.5657,0.673116,0.574753,0.0158221,0.597543142857143,0.0264785901890646
