"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3235069_NF_EG_23_175_S149_L001_R1_001_trim",0.28933,0.303541,0.275065,0.327163,0.301264,0.345292,0.29871,0.00854311,0.305766428571429,0.0279399868713981
"3235070_NF_EG_23_187_S161_L001_R1_001_trim",0.329836,0.316054,0.300188,0.344216,0.32887,0.360649,0.33832,0.0079703,0.331161857142857,0.024067687229335
"3235071_NF_EG_23_291_S173_L001_R1_001_trim",0.214637,0.215836,0.19696,0.238528,0.217616,0.247317,0.210664,0.123373,0.220222571428571,0.560219596019092
"3235072_NF_EG_23_304_S184_L001_R1_001_trim",0.253229,0.24075,0.22407,0.280545,0.246935,0.290872,0.24287,0.00704811,0.254181571428571,0.0277286427980898
"3235073_NF_EG_23_126_S103_L001_R1_001_trim",0.252111,0.251187,0.233474,0.285916,0.26406,0.295093,0.254269,0.00717148,0.262301428571429,0.0273406059549809
"3235074_NF_EG_23_138_S114_L001_R1_001_trim",0.207265,0.194509,0.180343,0.224518,0.208497,0.230866,0.205339,0.0056269,0.207333857142857,0.0271393205024057
"3235075_NF_EG_23_150_S126_L001_R1_001_trim",0.234086,0.227726,0.209326,0.253339,0.23062,0.2646,0.225201,0.00864855,0.234985428571429,0.0368046225358654
"3235076_NF_EG_23_163_S138_L001_R1_001_trim",0.227811,0.224843,0.210519,0.248797,0.222581,0.259827,0.224278,0.00886525,0.231236571428571,0.0383384425103296
"3235077_NF_EG_23_176_S150_L001_R1_001_trim",0.248553,0.239086,0.210146,0.267481,0.252759,0.27524,0.241886,0.00739073,0.247878714285714,0.02981591227507
"3235078_NF_EG_23_188_S162_L001_R1_001_trim",0.256816,0.241474,0.223136,0.274651,0.265756,0.287769,0.247024,0.0075653,0.256660857142857,0.0294758619768388
"3235079_NF_EG_23_292_S174_L001_R1_001_trim",0.253763,0.253028,0.223853,0.275495,0.258566,0.297318,0.252886,0.00918622,0.259272714285714,0.035430724074871
"3235080_NF_EG_23_305_S185_L001_R1_001_trim",0.193074,0.180754,0.15674,0.201557,0.196829,0.213392,0.183408,0.00627839,0.189393428571429,0.033149988610255
"3235081_NF_EG_23_127_S104_L001_R1_001_trim",0.255192,0.25377,0.220567,0.296501,0.258997,0.294304,0.255616,0.00774336,0.262135285714286,0.0295395561833666
"3235082_NF_EG_23_139_S115_L001_R1_001_trim",0.223303,0.218424,0.204834,0.253616,0.231166,0.254118,0.238269,0.00772963,0.231961428571429,0.0333229108287708
"3235083_NF_EG_23_151_S127_L001_R1_001_trim",0.22291,0.221669,0.20138,0.248045,0.221707,0.252883,0.222672,0.00667361,0.227323714285714,0.0293572978999111
"3235084_NF_EG_23_164_S139_L001_R1_001_trim",0.205787,0.218174,0.182607,0.234992,0.214815,0.237218,0.212895,0.00794237,0.215212571428571,0.036904767910531
"3235085_NF_EG_23_177_S151_L001_R1_001_trim",0.195528,0.19488,0.172564,0.220115,0.206715,0.224926,0.20074,0.0060291,0.202209714285714,0.0298160749660183
"3235086_NF_EG_23_189_S163_L001_R1_001_trim",0.227348,0.217982,0.132109,0.251364,0.231993,0.262065,0.224959,0.00667663,0.221117142857143,0.0301949903735577
"3235087_NF_EG_23_293_S175_L001_R1_001_trim",0.245355,0.216786,0.205184,0.248581,0.228272,0.260874,0.229686,0.00590551,0.233534,0.0252875812515522
"3235088_NF_EG_23_306_S186_L001_R1_001_trim",0.241076,0.228574,0.203166,0.261657,0.238378,0.265436,0.230759,0.00649439,0.238435142857143,0.027237553668383
"3235089_NF_EG_23_128_S105_L001_R1_001_trim",0.21935,0.202529,0.180563,0.225938,0.213474,0.244992,0.214628,0.00613361,0.214496285714286,0.028595413573595
"3235090_NF_EG_23_140_S116_L001_R1_001_trim",0.218094,0.230303,0.203886,0.253691,0.236241,0.259211,0.229268,0.00643503,0.232956285714286,0.027623337057719
"3235091_NF_EG_23_152_S128_L001_R1_001_trim",0.265514,0.252211,0.233944,0.287332,0.24962,0.299786,0.254749,0.00889108,0.263308,0.0337668433925289
"3235092_NF_EG_23_165_S140_L001_R1_001_trim",0.213321,0.205638,0.181807,0.235959,0.212686,0.248385,0.209491,0.00805572,0.215326714285714,0.0374116143773548
"3235093_NF_EG_23_178_S152_L001_R1_001_trim",0.203511,0.201973,0.174707,0.229184,0.20619,0.225318,0.197545,0.00622811,0.205489714285714,0.0303086216341729
"3235094_Lo7_S164_L001_R1_001_trim",0.292639,0.273565,0.248725,0.317471,0.283862,0.315038,0.268034,0.000305843,0.285619142857143,0.00107080707875723
"3235617_NF_EG_23_408_S187_L002_R1_001_trim",0.234117,0.231077,0.208474,0.256123,0.242419,0.27222,0.23138,0.00776431,0.239401428571429,0.0324321790656459
"3235618_NF_EG_23_420_S199_L002_R1_001_trim",0.347117,0.369714,0.333651,0.400981,0.358205,0.401553,0.354872,0.0090184,0.366584714285714,0.024601134877029
"3235619_NF_EG_23_432_S211_L002_R1_001_trim",0.45012,0.460683,0.453375,0.504325,0.432282,0.516685,0.471488,0.0154146,0.469851142857143,0.0328074119523569
"3235620_NF_EG_23_444_S223_L002_R1_001_trim",0.359241,0.342926,0.338135,0.388587,0.361688,0.395172,0.350836,0.156171,0.362369285714286,0.430971956390186
"3235621_NF_EG_23_457_S234_L002_R1_001_trim",0.36802,0.373387,0.355798,0.42247,0.352969,0.414904,0.376787,0.0131477,0.380619285714286,0.0345429159621444
"3235622_NF_EG_23_469_S246_L002_R1_001_trim",0.531417,0.544001,0.50913,0.607616,0.530447,0.609744,0.552877,0.0142992,0.555033142857143,0.0257627858516557
"3235623_NPK_EG_23_1_S258_L002_R1_001_trim",0.420607,0.448585,0.42783,0.48219,0.4423,0.503968,0.469424,0.010745,0.456414857142857,0.0235421784191325
"3235624_NPK_EG_23_26_S269_L002_R1_001_trim",0.267929,0.265968,0.227851,0.293353,0.264092,0.308896,0.265233,0.00952674,0.270474571428571,0.0352223129504649
"3235625_NF_EG_23_409_S188_L002_R1_001_trim",0.337881,0.341043,0.315138,0.387491,0.344259,0.391078,0.353291,0.00806712,0.352883,0.02286060819025
"3235626_NF_EG_23_421_S200_L002_R1_001_trim",0.361804,0.407787,0.370111,0.441796,0.385256,0.435834,0.378389,0.0097865,0.397282428571429,0.0246336089798657
"3235627_NF_EG_23_433_S212_L002_R1_001_trim",0.292478,0.29998,0.264551,0.336602,0.297413,0.338835,0.282091,0.009962,0.301707142857143,0.0330187741187055
"3235629_NF_EG_23_458_S235_L002_R1_001_trim",0.454274,0.471958,0.445584,0.521102,0.465045,0.529744,0.472259,0.0129166,0.479995142857143,0.0269098556354439
"3235630_NF_EG_23_470_S247_L002_R1_001_trim",0.349888,0.352167,0.329842,0.386277,0.348342,0.408975,0.369945,0.00951394,0.363633714285714,0.0261635256199724
"3235631_NPK_EG_23_5_S259_L002_R1_001_trim",0.32837,0.335896,0.296825,0.360593,0.338255,0.376912,0.342332,0.00900514,0.339883285714286,0.0264948009463753
"3235632_NPK_EG_23_27_S270_L002_R1_001_trim",0.338909,0.351212,0.325982,0.37834,0.354599,0.396689,0.347906,0.00946599,0.356233857142857,0.0265724040828717
"3235633_NF_EG_23_410_S189_L002_R1_001_trim",0.365363,0.35316,0.328284,0.369214,0.335192,0.400227,0.353382,0.0106426,0.357831714285714,0.029741913796669
"3235634_NF_EG_23_422_S201_L002_R1_001_trim",0.352781,0.3543,0.337958,0.395102,0.356135,0.413057,0.358921,0.0105883,0.366893428571429,0.0288593340066831
"3235635_NF_EG_23_434_S213_L002_R1_001_trim",0.349128,0.345105,0.32131,0.389597,0.34157,0.386707,0.349721,0.0102939,0.354734,0.0290186449565026
"3235636_NF_EG_23_447_S224_L002_R1_001_trim",0.3442,0.354341,0.314609,0.385481,0.343429,0.38585,0.339007,0.00927793,0.352416714285714,0.0263265890177902
"3235637_NF_EG_23_459_S236_L002_R1_001_trim",0.280749,0.277775,0.259921,0.303032,0.275443,0.306722,0.277984,0.00847189,0.283089428571429,0.0299265502168421
"3235638_NF_EG_23_471_S248_L002_R1_001_trim",0.378563,0.391671,0.368922,0.435868,0.374261,0.435964,0.388363,0.0095314,0.396230285714286,0.0240552031069955
"3235639_NPK_EG_23_7_S260_L002_R1_001_trim",0.284851,0.281716,0.264387,0.307031,0.294036,0.321868,0.296873,0.00876772,0.292966,0.0299274318521603
"3235640_NPK_EG_23_29_S271_L002_R1_001_trim",0.249693,0.238637,0.219689,0.2717,0.248797,0.286,0.245991,0.00765724,0.251501,0.0304461612478678
"3235641_NF_EG_23_411_S190_L002_R1_001_trim",0.291967,0.281821,0.273799,0.316949,0.293783,0.341118,0.296415,0.0073919,0.299407428571429,0.0246884321984568
"3235642_NF_EG_23_423_S202_L002_R1_001_trim",0.33339,0.352222,0.332908,0.377866,0.352711,0.397008,0.349234,0.00952046,0.356477,0.0267070806812221
"3235643_NF_EG_23_435_S214_L002_R1_001_trim",0.316709,0.320794,0.301038,0.358115,0.311124,0.361598,0.312864,0.168146,0.326034571428571,0.515730584223759
"3235644_NF_EG_23_448_S225_L002_R1_001_trim",0.366175,0.339059,0.304418,0.393235,0.332759,0.407103,0.344031,0.00979069,0.355254285714286,0.0275596675218556
"3235645_NF_EG_23_460_S237_L002_R1_001_trim",0.333489,0.32041,0.302372,0.380664,0.340287,0.369789,0.319458,0.0092081,0.338067,0.0272375002588244
"3235646_NF_EG_23_472_S249_L002_R1_001_trim",0.380647,0.355624,0.31892,0.41269,0.346586,0.426868,0.359383,0.0111709,0.371531142857143,0.0300671968279529
"3235647_NPK_EG_23_9_S261_L002_R1_001_trim",0.270186,0.266655,0.249999,0.288329,0.265093,0.296684,0.269164,0.0065442,0.272301428571429,0.0240329256968381
"3235648_NPK_EG_23_31_S272_L002_R1_001_trim",0.350908,0.354424,0.32324,0.370956,0.333303,0.389524,0.367675,0.0084826,0.355718571428571,0.0238463793608912
"3235649_NF_EG_23_412_S191_L002_R1_001_trim",0.359084,0.370221,0.336357,0.39576,0.368731,0.408655,0.358986,0.0109519,0.371113428571429,0.0295109234989379
"3235650_NF_EG_23_424_S203_L002_R1_001_trim",0.324354,0.322522,0.307891,0.355865,0.326009,0.363566,0.325337,0.00924581,0.332220571428571,0.0278303356117966
"3235651_NF_EG_23_436_S215_L002_R1_001_trim",0.362764,0.34936,0.325193,0.394378,0.356192,0.401663,0.358242,0.0105783,0.363970285714286,0.0290636362780007
"3235652_NF_EG_23_449_S226_L002_R1_001_trim",0.361963,0.371482,0.369118,0.416246,0.377741,0.432052,0.382291,0.00957842,0.387270428571429,0.0247331561961317
"3235653_NF_EG_23_461_S238_L002_R1_001_trim",0.334477,0.341089,0.327531,0.392492,0.356446,0.383243,0.357687,0.0092749,0.356137857142857,0.0260430050161154
"3235654_NF_EG_23_473_S250_L002_R1_001_trim",0.440694,0.456028,0.453344,0.491428,0.445486,0.509146,0.447073,0.0106556,0.463314142857143,0.0229986504065893
"3235655_NPK_EG_23_12_S262_L002_R1_001_trim",0.344369,0.326289,0.294212,0.372033,0.352069,0.381932,0.343438,0.00978324,0.344906,0.0283649458113225
"3235656_NPK_EG_23_32_S273_L002_R1_001_trim",0.328488,0.326248,0.307594,0.374733,0.349031,0.386583,0.322333,0.00817233,0.342144285714286,0.0238856246946777
"3235657_NF_EG_23_413_S192_L002_R1_001_trim",0.37313,0.386143,0.346871,0.410717,0.37276,0.42788,0.378646,0.0108411,0.385163857142857,0.0281467219702783
"3235658_NF_EG_23_425_S204_L002_R1_001_trim",0.35469,0.342339,0.327143,0.380345,0.347734,0.403023,0.342801,0.0105225,0.356867857142857,0.0294857039920739
"3235659_NF_EG_23_437_S216_L002_R1_001_trim",0.389184,0.380145,0.357343,0.424846,0.382572,0.441933,0.390939,0.01088,0.395280285714286,0.0275247726567983
"3235660_NF_EG_23_450_S227_L002_R1_001_trim",0.323496,0.319658,0.301589,0.384166,0.33267,0.363436,0.325318,0.00819421,0.335761857142857,0.0244048268904874
"3235661_NF_EG_23_462_S239_L002_R1_001_trim",0.345714,0.331064,0.314709,0.379227,0.348914,0.392953,0.348527,0.00932541,0.351586857142857,0.026523773032309
"3235662_NF_EG_23_474_S251_L002_R1_001_trim",0.391533,0.371515,0.36231,0.416723,0.364937,0.425925,0.368969,0.010269,0.385987428571429,0.0266044934105922
"3235663_NPK_EG_23_13_S263_L002_R1_001_trim",0.338857,0.334612,0.320915,0.373345,0.336074,0.37606,0.336966,0.0180533,0.345261285714286,0.0522888048761414
"3235664_NPK_EG_23_33_S274_L002_R1_001_trim",0.254847,0.256955,0.229104,0.294907,0.255452,0.288663,0.263106,0.00752783,0.263290571428571,0.0285913390637395
"3235665_NF_EG_23_414_S193_L002_R1_001_trim",0.333838,0.321689,0.294244,0.356383,0.329301,0.373162,0.322631,0.00945552,0.333035428571429,0.0283919342772627
"3235666_NF_EG_23_426_S205_L002_R1_001_trim",0.30615,0.307358,0.290487,0.346908,0.302126,0.343665,0.300603,0.00922346,0.313899571428571,0.0293834743323274
"3235667_NF_EG_23_438_S217_L002_R1_001_trim",0.269876,0.273832,0.241664,0.301432,0.27008,0.288769,0.275746,0.0074999,0.274485571428571,0.0273234762795234
"3235668_NF_EG_23_451_S228_L002_R1_001_trim",0.293341,0.298289,0.276622,0.337605,0.298824,0.336014,0.301494,0.00731136,0.306027,0.0238912252840436
"3235669_NF_EG_23_463_S240_L002_R1_001_trim",0.29687,0.301557,0.274495,0.328545,0.306833,0.335641,0.298553,0.00831315,0.306070571428571,0.0271608928659777
"3235670_NF_EG_23_475_S252_L002_R1_001_trim",0.441776,0.457748,0.409815,0.47559,0.431757,0.506739,0.435564,0.00981606,0.451284142857143,0.0217513957788394
"3235671_NPK_EG_23_14_S264_L002_R1_001_trim",0.34736,0.346485,0.347986,0.392854,0.343166,0.403271,0.353724,0.00917854,0.362120857142857,0.025346620662557
"3235672_NPK_EG_23_34_S275_L002_R1_001_trim",0.197998,0.197727,0.172013,0.222153,0.195464,0.230663,0.19898,0.00648252,0.202142571428571,0.0320690488608465
"3235673_NF_EG_23_415_S194_L002_R1_001_trim",0.266077,0.280248,0.255985,0.300303,0.288627,0.309346,0.27698,0.00779596,0.282509428571429,0.0275953975745942
"3235674_NF_EG_23_427_S206_L002_R1_001_trim",0.302874,0.309539,0.282471,0.356536,0.309042,0.348046,0.29933,0.0073621,0.315405428571429,0.0233417035126671
"3235675_NF_EG_23_439_S218_L002_R1_001_trim",0.336236,0.334771,0.313211,0.338693,0.348581,0.37509,0.340692,0.00827986,0.341039142857143,0.024278327498226
"3235676_NF_EG_23_452_S229_L002_R1_001_trim",0.370065,0.375707,0.364899,0.417462,0.385319,0.441156,0.404644,0.0101987,0.394178857142857,0.0258732801498377
"3235677_NF_EG_23_464_S241_L002_R1_001_trim",0.293338,0.298558,0.264982,0.336911,0.300415,0.349909,0.309685,0.00903051,0.307685428571429,0.0293498136779772
"3235678_NF_EG_23_476_S253_L002_R1_001_trim",0.416504,0.417217,0.402994,0.465963,0.409549,0.470103,0.41531,0.0146406,0.428234285714286,0.034188294791903
"3235679_NPK_EG_23_16_S265_L002_R1_001_trim",0.277103,0.285653,0.261214,0.314813,0.287212,0.328812,0.280863,0.00817815,0.29081,0.0281219696709192
"3235680_NPK_EG_23_35_S276_L002_R1_001_trim",0.271514,0.263843,0.241596,0.305578,0.273052,0.314631,0.272539,0.0085871,0.277536142857143,0.0309404746769147
"3235681_NF_EG_23_416_S195_L002_R1_001_trim",0.396678,0.402476,0.383681,0.435982,0.39052,0.455526,0.411326,0.0117493,0.410884142857143,0.0285951653385782
"3235682_NF_EG_23_428_S207_L002_R1_001_trim",0.34497,0.344305,0.297627,0.365094,0.331396,0.360029,0.332238,0.00932052,0.339379857142857,0.0274633859489093
"3235683_NF_EG_23_440_S219_L002_R1_001_trim",0.281646,0.283666,0.259084,0.31739,0.287251,0.324987,0.284776,0.00896184,0.291257142857143,0.0307695114773396
"3235684_NF_EG_23_453_S230_L002_R1_001_trim",0.283725,0.281444,0.25584,0.312871,0.28419,0.330589,0.291529,0.0101296,0.291455428571429,0.034755228439732
"3235685_NF_EG_23_465_S242_L002_R1_001_trim",0.35414,0.375405,0.364495,0.404743,0.368591,0.394353,0.361801,0.00827754,0.374789714285714,0.0220858248892331
"3235686_NF_EG_23_477_S254_L002_R1_001_trim",0.347849,0.351448,0.327647,0.393768,0.376788,0.399597,0.360184,0.00853892,0.365325857142857,0.0233734345189285
"3235687_NPK_EG_23_18_S266_L002_R1_001_trim",0.292878,0.29219,0.266337,0.338352,0.296718,0.344391,0.294669,0.00914688,0.303647857142857,0.0301233148360295
"3235688_NPK_EG_23_37_S277_L002_R1_001_trim",0.288396,0.286342,0.254693,0.324209,0.29181,0.325764,0.277187,0.12306,0.292628714285714,0.420532893705871
"3235689_NF_EG_23_417_S196_L002_R1_001_trim",0.312889,0.31744,0.308973,0.355739,0.330352,0.384386,0.318455,0.00859991,0.332604857142857,0.0258562369589998
"3235690_NF_EG_23_429_S208_L002_R1_001_trim",0.29279,0.283061,0.256502,0.319154,0.292641,0.348146,0.299932,0.00817699,0.298889428571429,0.0273579097095629
"3235691_NF_EG_23_441_S220_L002_R1_001_trim",0.357647,0.359578,0.34771,0.397798,0.355406,0.41633,0.368835,0.00902469,0.371900571428571,0.0242664053064875
"3235692_NF_EG_23_454_S231_L002_R1_001_trim",0.322176,0.328425,0.303359,0.369699,0.334266,0.367571,0.31999,0.010617,0.335069428571429,0.0316859704129549
"3235693_NF_EG_23_466_S243_L002_R1_001_trim",0.356487,0.352689,0.33026,0.389254,0.363297,0.404908,0.345967,0.0106619,0.363266,0.02935011809528
"3235694_NF_EG_23_478_S255_L002_R1_001_trim",0.327408,0.31094,0.333528,0.369353,0.327127,0.36573,0.334355,0.00866624,0.338348714285714,0.0256133380565528
"3235695_NPK_EG_23_21_S267_L002_R1_001_trim",0.275151,0.261316,0.247042,0.30507,0.275268,0.311891,0.277918,0.0106053,0.279093714285714,0.0379990643183856
"3235696_NPK_EG_23_39_S278_L002_R1_001_trim",0.288595,0.294236,0.270344,0.327795,0.296323,0.334551,0.286883,0.0108137,0.299818142857143,0.0360675304601313
"3235697_NF_EG_23_418_S197_L002_R1_001_trim",0.329616,0.330433,0.305925,0.356269,0.328312,0.360901,0.329575,0.00862551,0.334433,0.0257914440261577
"3235698_NF_EG_23_430_S209_L002_R1_001_trim",0.291196,0.290267,0.27111,0.322662,0.292504,0.321616,0.29252,0.0085075,0.297410714285714,0.0286052236565596
"3235699_NF_EG_23_442_S221_L002_R1_001_trim",0.360881,0.365889,0.362106,0.405995,0.369908,0.425523,0.371176,0.0136389,0.380211142857143,0.0358719102694067
"3235700_NF_EG_23_455_S232_L002_R1_001_trim",0.317434,0.316674,0.299981,0.358536,0.323835,0.358399,0.312196,0.00868137,0.326722142857143,0.0265711100082858
"3235701_NF_EG_23_467_S244_L002_R1_001_trim",0.329069,0.345703,0.335277,0.378132,0.344089,0.405345,0.352061,0.0106223,0.355668,0.0298657736990677
"3235702_NF_EG_23_479_S256_L002_R1_001_trim",0.328986,0.327166,0.301897,0.370675,0.333956,0.382441,0.333705,0.0092074,0.339832285714286,0.0270939530676056
"3235703_NPK_EG_23_22_S268_L002_R1_001_trim",0.31904,0.321095,0.291256,0.357905,0.312206,0.361199,0.330061,0.0109393,0.327537428571429,0.0333986257622902
"3235704_NPK_EG_23_41_S279_L002_R1_001_trim",0.249283,0.263853,0.229226,0.28711,0.267241,0.303378,0.259387,0.00708047,0.265639714285714,0.0266544105388717
"3235705_NF_EG_23_419_S198_L002_R1_001_trim",0.284706,0.285431,0.262487,0.315389,0.28713,0.329461,0.287696,0.00898652,0.293185714285714,0.030651288797934
"3235706_NF_EG_23_431_S210_L002_R1_001_trim",0.305667,0.299492,0.281942,0.336125,0.30511,0.344222,0.297293,0.0120363,0.309978714285714,0.0388294403624949
"3235707_NF_EG_23_443_S222_L002_R1_001_trim",0.302654,0.301804,0.273221,0.343311,0.307148,0.356985,0.303176,0.0102304,0.312614142857143,0.0327253268406191
"3235708_NF_EG_23_456_S233_L002_R1_001_trim",0.414096,0.435408,0.411743,0.474443,0.417731,0.471551,0.437003,0.0188833,0.437425,0.0431692290106875
"3235709_NF_EG_23_468_S245_L002_R1_001_trim",0.291212,0.279287,0.266909,0.319617,0.286567,0.337952,0.29508,0.00943201,0.296660571428571,0.0317939453651696
"3235710_Lo7_S257_L002_R1_001_trim",0.423886,0.40256,0.37204,0.460879,0.408096,0.450536,0.387404,0.000449454,0.415057285714286,0.00108287220937833
"3235713_NF_EG_23_308_S280_L002_R1_001_trim",0.300888,0.307591,0.278028,0.322336,0.295119,0.327135,0.296288,0.00866857,0.303912142857143,0.0285232762287973
"3235714_NF_EG_23_320_S292_L002_R1_001_trim",0.322877,0.311311,0.298244,0.353941,0.321501,0.364815,0.317227,0.00940222,0.327130857142857,0.0287414647524189
"3235715_NF_EG_23_333_S304_L002_R1_001_trim",0.356565,0.351727,0.340353,0.404089,0.366094,0.407393,0.355648,0.00965895,0.368838428571429,0.026187482788631
"3235716_NF_EG_23_345_S316_L002_R1_001_trim",0.284599,0.289814,0.271886,0.319983,0.277318,0.33961,0.295931,0.0107943,0.297020142857143,0.036341979692575
"3235717_NF_EG_23_358_S328_L002_R1_001_trim",0.292345,0.286682,0.262171,0.336087,0.299203,0.335966,0.287295,0.0086695,0.299964142857143,0.0289017877851115
"3235718_NF_EG_23_370_S340_L002_R1_001_trim",0.293527,0.300874,0.269397,0.328699,0.301393,0.350351,0.29831,0.011815,0.306078714285714,0.0386011814887954
"3235719_NF_EG_23_382_S352_L002_R1_001_trim",0.327315,0.316774,0.305278,0.36315,0.322167,0.381272,0.335712,0.0110464,0.335952571428571,0.0328808318180968
"3235720_NF_EG_23_395_S363_L002_R1_001_trim",0.312647,0.315113,0.294397,0.345074,0.313762,0.359077,0.315107,0.0108798,0.322168142857143,0.0337705643503814
"3235721_NF_EG_23_309_S281_L002_R1_001_trim",0.280495,0.276459,0.269825,0.317512,0.287422,0.334864,0.287753,0.00970387,0.293475714285714,0.0330653254345699
"3235722_NF_EG_23_322_S293_L002_R1_001_trim",0.338181,0.335331,0.299081,0.361359,0.341123,0.376678,0.338811,0.00961612,0.341509142857143,0.0281577234493617
"3235723_NF_EG_23_334_S305_L002_R1_001_trim",0.349176,0.343071,0.321491,0.390289,0.348119,0.40485,0.340857,0.00867532,0.356836142857143,0.0243117749523291
"3235724_NF_EG_23_346_S317_L002_R1_001_trim",0.3195,0.316415,0.288862,0.353809,0.32322,0.367236,0.324819,0.00991731,0.327694428571429,0.0302638956763291
"3235725_NF_EG_23_359_S329_L002_R1_001_trim",0.326011,0.314276,0.294968,0.350772,0.325258,0.374169,0.327562,0.0113443,0.330430857142857,0.0343318420624847
"3235726_NF_EG_23_371_S341_L002_R1_001_trim",0.297816,0.29912,0.266292,0.326357,0.303052,0.350246,0.294783,0.00758741,0.305380857142857,0.0248457289398812
"3235727_NF_EG_23_383_S353_L002_R1_001_trim",0.359767,0.357759,0.32678,0.38345,0.334303,0.409344,0.361612,0.0127062,0.361859285714286,0.0351136491493339
"3235728_NF_EG_23_396_S364_L002_R1_001_trim",0.402381,0.391087,0.395429,0.4489,0.383148,0.454532,0.424849,0.0104622,0.414332285714286,0.0252507476745718
"3235729_NF_EG_23_310_S282_L002_R1_001_trim",0.283874,0.296051,0.285358,0.331693,0.301805,0.354915,0.296147,0.00818071,0.307120428571429,0.0266368148743885
"3235730_NF_EG_23_323_S294_L002_R1_001_trim",0.247216,0.239103,0.224023,0.26849,0.246392,0.270651,0.247272,0.00699318,0.249021,0.0280826918211717
"3235731_NF_EG_23_335_S306_L002_R1_001_trim",0.280783,0.27533,0.259702,0.315343,0.290932,0.331846,0.285408,0.00899583,0.291334857142857,0.0308779735052056
"3235732_NF_EG_23_347_S318_L002_R1_001_trim",0.39363,0.380293,0.352267,0.432198,0.389165,0.487786,0.388836,0.00991382,0.403453571428571,0.024572393707897
"3235733_NF_EG_23_360_S330_L002_R1_001_trim",0.323237,0.308602,0.29253,0.351775,0.311699,0.371859,0.313434,0.0115538,0.324733714285714,0.0355793054177137
"3235734_NF_EG_23_372_S342_L002_R1_001_trim",0.397076,0.418807,0.384827,0.455729,0.365402,0.443707,0.41006,0.0112261,0.410801142857143,0.0273273339064295
"3235735_NF_EG_23_385_S354_L002_R1_001_trim",0.304907,0.307341,0.295832,0.342557,0.318105,0.350566,0.315652,0.00791048,0.31928,0.0247759959909797
"3235737_NF_EG_23_311_S283_L002_R1_001_trim",0.25934,0.25862,0.229028,0.283186,0.258073,0.29821,0.25605,0.00724317,0.263215285714286,0.0275180447075642
"3235738_NF_EG_23_324_S295_L002_R1_001_trim",0.253139,0.245772,0.22827,0.283892,0.25192,0.290012,0.248735,0.131694,0.257391428571429,0.511648739551767
"3235739_NF_EG_23_336_S307_L002_R1_001_trim",0.289041,0.290443,0.273636,0.334414,0.284308,0.337327,0.303312,0.00851472,0.301783,0.0282147105701779
"3235740_NF_EG_23_348_S319_L002_R1_001_trim",0.282022,0.281312,0.259145,0.305915,0.272689,0.336661,0.280543,0.0108628,0.288326714285714,0.0376753157504359
"3235741_NF_EG_23_361_S331_L002_R1_001_trim",0.336821,0.325228,0.31838,0.374509,0.327006,0.373957,0.329421,0.00990544,0.340760285714286,0.0290686456587412
"3235742_NF_EG_23_373_S343_L002_R1_001_trim",0.261168,0.241511,0.223537,0.27647,0.254751,0.285414,0.244443,0.00707255,0.255327714285714,0.0276998915679234
"3235743_NF_EG_23_386_S355_L002_R1_001_trim",0.311891,0.298795,0.269887,0.344786,0.305687,0.343771,0.316231,0.00901701,0.313006857142857,0.0288077075445175
"3235744_NF_EG_23_398_S365_L002_R1_001_trim",0.316039,0.299421,0.277594,0.348128,0.306371,0.363382,0.316665,0.0120247,0.318228571428571,0.0377863620039504
"3235745_NF_EG_23_312_S284_L002_R1_001_trim",0.244379,0.247723,0.213557,0.264814,0.252745,0.283785,0.246294,0.00654652,0.250471,0.0261368381968372
"3235746_NF_EG_23_325_S296_L002_R1_001_trim",0.338672,0.343111,0.317237,0.380505,0.333911,0.390555,0.34494,0.0125065,0.349847285714286,0.0357484551422641
"3235747_NF_EG_23_337_S308_L002_R1_001_trim",0.292265,0.286557,0.258268,0.320211,0.29764,0.333736,0.295282,0.0091001,0.297708428571429,0.0305671560716885
"3235748_NF_EG_23_349_S320_L002_R1_001_trim",0.296584,0.294837,0.289808,0.333521,0.304669,0.348985,0.307783,0.00755948,0.310883857142857,0.0243160904830329
"3235749_NF_EG_23_362_S332_L002_R1_001_trim",0.326978,0.317249,0.298113,0.356634,0.323887,0.359088,0.328128,0.00910103,0.330011,0.0275779595225614
"3235750_NF_EG_23_374_S344_L002_R1_001_trim",0.285051,0.285014,0.273499,0.306551,0.29057,0.326638,0.281009,0.00731997,0.292618857142857,0.0250153734843766
"3235751_NF_EG_23_387_S356_L002_R1_001_trim",0.364508,0.346221,0.33069,0.403908,0.348866,0.40891,0.338594,0.00989613,0.363099571428571,0.0272545901419406
"3235752_NF_EG_23_399_S366_L002_R1_001_trim",0.329363,0.323112,0.294579,0.356667,0.326737,0.360925,0.321485,0.0092486,0.330409714285714,0.0279913077616189
"3235753_NF_EG_23_313_S285_L002_R1_001_trim",0.276605,0.267394,0.254827,0.303763,0.277926,0.303842,0.275953,0.00890156,0.280044285714286,0.0317862582958818
"3235754_NF_EG_23_326_S297_L002_R1_001_trim",0.251287,0.253757,0.217801,0.283383,0.261219,0.29329,0.248183,0.00814789,0.258417142857143,0.0315299902704376
"3235755_NF_EG_23_338_S309_L002_R1_001_trim",0.357034,0.352323,0.330433,0.395384,0.35459,0.412918,0.358139,0.0108441,0.365831571428571,0.0296423295497811
